,departure_airport_id,destination_airport_id,airline_id,distance
13665,SEN,KRK,U2,1347
13666,SEN,PMI,U2,1345
13667,SEN,SXF,U2,882
13668,SEN,VCE,U2,1089
13669,SKG,BSL,U2,1459
13670,SKG,FCO,U2,909
13671,SKG,LGW,U2,2134
13672,SKG,MAN,U2,2368
13673,SKG,SXF,U2,1501
13674,SOF,LGW,U2,2011
13675,SOF,MAN,U2,2229
13676,SOF,STN,U2,2011
13677,SOF,SXF,U2,1305
13678,SPU,BSL,U2,817
13679,SPU,GVA,U2,856
13680,SPU,LGW,U2,1497
13681,STN,AGP,U2,1731
13682,STN,AMS,U2,312
13683,STN,BFS,U2,527
13684,STN,BIO,U2,982
13685,STN,CAG,U2,1560
13686,STN,CPH,U2,914
13687,STN,DBV,U2,1703
13688,STN,EDI,U2,509
13689,STN,GLA,U2,538
13690,STN,IBZ,U2,1449
13691,STN,LJU,U2,1209
13692,STN,LYS,U2,770
13693,STN,MUC,U2,911
13694,STN,NAP,U2,1624
13695,STN,NCE,U2,1051
13696,STN,OVD,U2,1036
13697,STN,PMI,U2,1384
13698,STN,PRG,U2,999
13699,STN,SOF,U2,2011
13700,SUF,MXP,U2,969
13701,SVQ,BSL,U2,1573
13702,SVQ,GVA,U2,1393
13703,SVQ,LGW,U2,1591
13704,SXB,LGW,U2,630
13705,SXF,AGP,U2,2243
13706,SXF,AMS,U2,594
13707,SXF,ATH,U2,1797
13708,SXF,BCN,U2,1504
13709,SXF,BRS,U2,1117
13710,SXF,BRU,U2,644
13711,SXF,BSL,U2,683
13712,SXF,BUD,U2,686
13713,SXF,CAG,U2,1499
13714,SXF,CPH,U2,364
13715,SXF,EDI,U2,1165
13716,SXF,FCO,U2,1180
13717,SXF,GLA,U2,1228
13718,SXF,GVA,U2,868
13719,SXF,HER,U2,2106
13720,SXF,LGW,U2,952
13721,SXF,LIS,U2,2305
13722,SXF,LPL,U2,1101
13723,SXF,LTN,U2,948
13724,SXF,LYS,U2,960
13725,SXF,MAD,U2,1853
13726,SXF,MAN,U2,1063
13727,SXF,MXP,U2,827
13728,SXF,NAP,U2,1279
13729,SXF,NCE,U2,1076
13730,SXF,OLB,U2,1312
13731,SXF,ORY,U2,884
13732,SXF,PMI,U2,1648
13733,SXF,PSA,U2,994
13734,SXF,SEN,U2,882
13735,SXF,SKG,U2,1501
13736,SXF,SOF,U2,1305
13737,SXF,SZG,U2,511
13738,SXF,TFS,U2,3671
13739,SXF,VCE,U2,769
13740,SZG,SXF,U2,511
13741,TFS,BRS,U2,2841
13742,TFS,BSL,U2,3009
13743,TFS,CDG,U2,2846
13744,TFS,EDI,U2,3276
13745,TFS,GVA,U2,2832
13746,TFS,LGW,U2,2912
13747,TFS,MAN,U2,3048
13748,TFS,SXF,U2,3671
13749,TLL,LGW,U2,1815
13750,TLS,BIA,U2,669
13751,TLS,BRS,U2,914
13752,TLS,BRU,U2,842
13753,TLS,BSL,U2,650
13754,TLS,CDG,U2,605
13755,TLS,FCO,U2,910
13756,TLS,GVA,U2,472
13757,TLS,LGW,U2,844
13758,TLS,LIL,U2,781
13759,TLS,LYS,U2,375
13760,TLS,NCE,U2,470
13761,TLS,NTE,U2,455
13762,TLS,ORY,U2,571
13763,VCE,BSL,U2,435
13764,VCE,CDG,U2,835
13765,VCE,GVA,U2,490
13766,VCE,HAM,U2,919
13767,VCE,LGW,U2,1117
13768,VCE,LTN,U2,1169
13769,VCE,LYS,U2,565
13770,VCE,MAN,U2,1366
13771,VCE,NAP,U2,537
13772,VCE,NCE,U2,455
13773,VCE,ORY,U2,834
13774,VCE,SEN,U2,1089
13775,VCE,SXF,U2,769
13776,VIE,LGW,U2,1250
13777,VLC,LGW,U2,1296
13778,VRN,LGW,U2,1038
13779,ZAG,LGW,U2,1337
13780,ZRH,LGW,U2,753
13781,ZRH,LTN,U2,806
13782,ZTH,LGW,U2,2225
13783,AER,DME,U6,1337
13784,ATH,KRR,U6,1490
13785,BUD,KRR,U6,1549
13786,BUD,ROV,U6,1548
13787,CEK,DME,U6,1484
13788,CEK,PRG,U6,3171
13789,CGN,DME,U6,2094
13790,DME,AER,U6,1337
13791,DME,CEK,U6,1484
13792,DME,CGN,U6,2094
13793,DME,GOJ,U6,378
13794,DME,HTA,U6,4728
13795,DME,KGD,U6,1098
13796,DME,KRR,U6,1156
13797,DME,KUF,U6,818
13798,DME,KZN,U6,715
13799,DME,LED,U6,666
13800,DME,MRV,U6,1296
13801,DME,RMI,U6,2196
13802,DME,ROV,U6,891
13803,DME,SIP,U6,1184
13804,DME,TIV,U6,2001
13805,DME,UFA,U6,1147
13806,GOJ,DME,U6,378
13807,GOJ,PRG,U6,2063
13808,HTA,DME,U6,4728
13809,KGD,DME,U6,1098
13810,KRR,BUD,U6,1549
13811,KRR,DME,U6,1156
13812,KRR,MUC,U6,2109
13813,KRR,SKG,U6,1411
13814,KUF,DME,U6,818
13815,KZN,DME,U6,715
13816,LED,DME,U6,666
13817,LED,ROV,U6,1505
13818,LED,TIV,U6,2088
13819,MRV,DME,U6,1296
13820,MUC,KRR,U6,2109
13821,PRG,CEK,U6,3171
13822,PRG,GOJ,U6,2063
13823,RMI,DME,U6,2196
13824,ROV,BUD,U6,1548
13825,ROV,DME,U6,891
13826,ROV,LED,U6,1505
13827,SIP,DME,U6,1184
13828,SKG,ATH,U6,299
13829,TIV,DME,U6,2001
13830,TIV,LED,U6,2088
13831,UFA,DME,U6,1147
13832,BHX,BRU,UA,462
13833,BRU,BHX,UA,462
13834,BRU,GOT,UA,905
13835,BRU,HAJ,UA,398
13836,BRU,MAN,UA,535
13837,BRU,PRG,UA,696
13838,BRU,SXB,UA,346
13839,CPH,OSL,UA,517
13840,DME,VIE,UA,1668
13841,EDI,BRU,UA,764
13842,GOT,ARN,UA,393
13843,HAJ,BRU,UA,398
13844,LED,VIE,UA,1572
13845,PRG,BRU,UA,696
13846,TRN,BRU,UA,675
13847,VIE,DME,UA,1668
13848,VIE,LED,UA,1572
13849,LPY,ORY,UD,418
13850,ORY,LPY,UD,418
13851,KBP,LED,UJ,1052
13852,KBP,ODS,UJ,435
13853,KBP,SIP,UJ,631
13854,KBP,SVO,UJ,761
13855,LED,KBP,UJ,1052
13856,ODS,KBP,UJ,435
13857,ODS,SVO,UJ,1159
13858,SIP,KBP,UJ,631
13859,SVO,KBP,UJ,761
13860,SVO,ODS,UJ,1159
13861,ABZ,LHR,UN,647
13862,AER,DME,UN,1337
13863,AER,VKO,UN,1363
13864,AGP,VKO,UN,3760
13865,ALC,DME,UN,3424
13866,BCN,DME,UN,3028
13867,DME,AER,UN,1337
13868,DME,ALC,UN,3424
13869,DME,BCN,UN,3028
13870,DME,DNK,UN,807
13871,DME,DYR,UN,6226
13872,DME,FCO,UN,2395
13873,DME,HER,UN,2434
13874,DME,IEV,UN,747
13875,DME,KGD,UN,1098
13876,DME,KRR,UN,1156
13877,DME,KUF,UN,818
13878,DME,KZN,UN,715
13879,DME,LED,UN,666
13880,DME,LGW,UN,2543
13881,DME,MRV,UN,1296
13882,DME,MSQ,UN,657
13883,DME,MXP,UN,2307
13884,DME,PED,UN,1600
13885,DME,PEE,UN,1137
13886,DME,RHO,UN,2240
13887,DME,RIX,UN,877
13888,DME,RMI,UN,2196
13889,DME,ROV,UN,891
13890,DME,SIP,UN,1184
13891,DME,STW,UN,1183
13892,DME,TFS,UN,5259
13893,DME,TXL,UN,1631
13894,DME,UFA,UN,1147
13895,DME,VIE,UN,1668
13896,DME,VNO,UN,807
13897,DNK,DME,UN,807
13898,DYR,DME,UN,6226
13899,EDI,LHR,UN,533
13900,FCO,DME,UN,2395
13901,FCO,LED,UN,2351
13902,FCO,VKO,UN,2369
13903,FRA,VKO,UN,2008
13904,HER,DME,UN,2434
13905,HER,VKO,UN,2432
13906,IEV,DME,UN,747
13907,IEV,VKO,UN,734
13908,KGD,DME,UN,1098
13909,KJA,VKO,UN,3351
13910,KRR,DME,UN,1156
13911,KRR,VKO,UN,1181
13912,KUF,DME,UN,818
13913,KUF,VKO,UN,862
13914,KZN,DME,UN,715
13915,LED,DME,UN,666
13916,LED,FCO,UN,2351
13917,LED,MSQ,UN,671
13918,LED,MXP,UN,2122
13919,LED,PED,UN,1424
13920,LED,RHO,UN,2606
13921,LED,VKO,UN,625
13922,LGW,DME,UN,2543
13923,LHR,ABZ,UN,647
13924,LHR,EDI,UN,533
13925,LHR,MAN,UN,242
13926,LHR,VKO,UN,2502
13927,MAD,VKO,UN,3401
13928,MAN,LHR,UN,242
13929,MRV,DME,UN,1296
13930,MRV,VKO,UN,1329
13931,MSQ,DME,UN,657
13932,MSQ,LED,UN,671
13933,MXP,DME,UN,2307
13934,MXP,LED,UN,2122
13935,MXP,VKO,UN,2274
13936,ODS,VKO,UN,1117
13937,ORY,VKO,UN,2468
13938,PED,DME,UN,1600
13939,PED,LED,UN,1424
13940,PEE,DME,UN,1137
13941,RHO,DME,UN,2240
13942,RHO,LED,UN,2606
13943,RHO,SVO,UN,2286
13944,RIX,DME,UN,877
13945,RIX,VKO,UN,832
13946,RMI,DME,UN,2196
13947,ROV,DME,UN,891
13948,SIP,DME,UN,1184
13949,STW,DME,UN,1183
13950,SVO,RHO,UN,2286
13951,TFS,DME,UN,5259
13952,TXL,DME,UN,1631
13953,UFA,DME,UN,1147
13954,VCE,VKO,UN,2069
13955,VIE,DME,UN,1668
13956,VIE,VKO,UN,1637
13957,VKO,AER,UN,1363
13958,VKO,AGP,UN,3760
13959,VKO,FCO,UN,2369
13960,VKO,FRA,UN,2008
13961,VKO,HER,UN,2432
13962,VKO,IEV,UN,734
13963,VKO,KJA,UN,3351
13964,VKO,KRR,UN,1181
13965,VKO,KUF,UN,862
13966,VKO,LED,UN,625
13967,VKO,LHR,UN,2502
13968,VKO,MAD,UN,3401
13969,VKO,MRV,UN,1329
13970,VKO,MXP,UN,2274
13971,VKO,ODS,UN,1117
13972,VKO,ORY,UN,2468
13973,VKO,RIX,UN,832
13974,VKO,VCE,UN,2069
13975,VKO,VIE,UN,1637
13976,VNO,DME,UN,807
13977,ARH,NNM,UR,651
13978,EYK,NYA,UR,183
13979,GOJ,KUF,UR,508
13980,GOJ,VKO,UR,412
13981,KUF,GOJ,UR,508
13982,KVX,NNM,UR,1033
13983,KVX,VKO,UR,798
13984,KZN,UFA,UR,435
13985,NNM,ARH,UR,651
13986,NNM,KVX,UR,1033
13987,NNM,SCW,UR,675
13988,NYA,EYK,UR,183
13989,SCW,NNM,UR,675
13990,SCW,UCT,UR,261
13991,SCW,UTS,UR,426
13992,TBW,VKO,UR,413
13993,UCT,SCW,UR,261
13994,UCT,USK,UR,319
13995,UFA,KZN,UR,435
13996,URS,VKO,UR,431
13997,USK,UCT,UR,319
13998,UTS,SCW,UR,426
13999,VKO,GOJ,UR,412
14000,VKO,KVX,UR,798
14001,VKO,TBW,UR,413
14002,VKO,URS,UR,431
14003,VKO,VNO,UR,768
14004,VKO,VOZ,UR,439
14005,VNO,VKO,UR,768
14006,VOZ,VKO,UR,439
14007,AMS,LIS,US,1846
14008,BIO,LIS,US,724
14009,BRU,ATH,US,2101
14010,BRU,LIS,US,1717
14011,CDG,ATH,US,2108
14012,FAO,LIS,US,221
14013,FCO,ATH,US,1086
14014,FCO,LIS,US,1838
14015,FNC,LIS,US,965
14016,FRA,LIS,US,1873
14017,FRA,SKG,US,1540
14018,GVA,LIS,US,1495
14019,JTR,ATH,US,218
14020,LHR,ATH,US,2426
14021,LHR,LIS,US,1563
14022,LIS,AMS,US,1846
14023,LIS,BRU,US,1717
14024,LIS,FAO,US,221
14025,LIS,FNC,US,965
14026,LIS,MAD,US,512
14027,LIS,OPO,US,277
14028,MAD,LIS,US,512
14029,MAD,OPO,US,438
14030,MUC,ATH,US,1517
14031,MUC,LIS,US,1983
14032,MUC,SKG,US,1241
14033,MXP,LIS,US,1651
14034,NCE,LIS,US,1468
14035,OPO,LIS,US,277
14036,OPO,MAD,US,438
14037,SKG,ATH,US,299
14038,SKG,MUC,US,1241
14039,SVQ,LIS,US,321
14040,VLC,LIS,US,750
14041,ZRH,LIS,US,1723
14042,ACE,BIO,UX,1859
14043,ACE,MAD,UX,1574
14044,ACE,OVD,UX,1759
14045,ACE,SCQ,UX,1619
14046,AGP,CDG,UX,1485
14047,AGP,IBZ,UX,570
14048,AGP,MAD,UX,429
14049,AGP,PMI,UX,709
14050,AGP,SVO,UX,3781
14051,AGP,TFN,UX,1433
14052,ALC,TFS,UX,1870
14053,AMS,MAD,UX,1460
14054,BCN,BJZ,UX,802
14055,BCN,CDG,UX,858
14056,BCN,MAD,UX,482
14057,BCN,OTP,UX,1980
14058,BCN,PMI,UX,201
14059,BCN,PRG,UX,1358
14060,BCN,SVO,UX,3017
14061,BCN,TFN,UX,2194
14062,BIO,ACE,UX,1859
14063,BIO,CDG,UX,761
14064,BIO,IBZ,UX,609
14065,BIO,LPA,UX,2042
14066,BIO,MAD,UX,319
14067,BIO,PMI,UX,628
14068,BIO,TFN,UX,2038
14069,BJZ,BCN,UX,802
14070,BJZ,MAD,UX,329
14071,BRU,MAD,UX,1315
14072,CDG,AGP,UX,1485
14073,CDG,BCN,UX,858
14074,CDG,BIO,UX,761
14075,CDG,GOT,UX,1156
14076,CDG,VGO,UX,1148
14077,CDG,VLC,UX,1085
14078,FCO,MAD,UX,1329
14079,FRA,MAD,UX,1422
14080,FUE,MAD,UX,1633
14081,GRX,PMI,UX,625
14082,IBZ,MAD,UX,458
14083,LCG,MAD,UX,507
14084,LEI,MAD,UX,416
14085,LEI,SVQ,UX,318
14086,LGW,MAD,UX,1215
14087,LIS,MAD,UX,512
14088,LPA,BIO,UX,2042
14089,LPA,MAD,UX,1764
14090,LPA,SCQ,UX,1778
14091,LPA,SVQ,UX,1377
14092,MAD,ACE,UX,1574
14093,MAD,AGP,UX,429
14094,MAD,AMS,UX,1460
14095,MAD,BCN,UX,482
14096,MAD,BIO,UX,319
14097,MAD,BJZ,UX,329
14098,MAD,BRU,UX,1315
14099,MAD,FCO,UX,1329
14100,MAD,FRA,UX,1422
14101,MAD,FUE,UX,1633
14102,MAD,IBZ,UX,458
14103,MAD,LCG,UX,507
14104,MAD,LEI,UX,416
14105,MAD,LGW,UX,1215
14106,MAD,LIS,UX,512
14107,MAD,LPA,UX,1764
14108,MAD,MUC,UX,1496
14109,MAD,MXP,UX,1149
14110,MAD,ORY,UX,1030
14111,MAD,OTP,UX,2457
14112,MAD,OVD,UX,399
14113,MAD,PMI,UX,546
14114,MAD,PRG,UX,1750
14115,MAD,SVO,UX,3420
14116,MAD,TFN,UX,1770
14117,MAD,VGO,UX,465
14118,MAD,VLC,UX,284
14119,MUC,MAD,UX,1496
14120,MXP,MAD,UX,1149
14121,ORY,MAD,UX,1030
14122,ORY,PMI,UX,1020
14123,OTP,BCN,UX,1980
14124,OTP,MAD,UX,2457
14125,OVD,ACE,UX,1759
14126,OVD,MAD,UX,399
14127,OVD,TFS,UX,1966
14128,PMI,BCN,UX,201
14129,PMI,BIO,UX,628
14130,PMI,GRX,UX,625
14131,PMI,MAD,UX,546
14132,PMI,ORY,UX,1020
14133,PMI,VLC,UX,276
14134,PMI,ZAZ,UX,396
14135,PRG,BCN,UX,1358
14136,PRG,MAD,UX,1750
14137,SCQ,ACE,UX,1619
14138,SCQ,IBZ,UX,935
14139,SCQ,LPA,UX,1778
14140,SCQ,PMI,UX,1003
14141,SCQ,TFS,UX,1806
14142,SVO,AGP,UX,3781
14143,SVO,BCN,UX,3017
14144,SVO,MAD,UX,3420
14145,SVQ,LEI,UX,318
14146,SVQ,LPA,UX,1377
14147,SVQ,PMI,UX,787
14148,SVQ,TFN,UX,1390
14149,TFN,AGP,UX,1433
14150,TFN,BCN,UX,2194
14151,TFN,BIO,UX,2038
14152,TFN,MAD,UX,1770
14153,TFN,SVQ,UX,1390
14154,TFS,ALC,UX,1870
14155,TFS,OVD,UX,1966
14156,TFS,SCQ,UX,1806
14157,VGO,CDG,UX,1148
14158,VGO,MAD,UX,465
14159,VLC,CDG,UX,1085
14160,VLC,MAD,UX,284
14161,VLC,PMI,UX,276
14162,VLL,PMI,UX,683
14163,ZAZ,PMI,UX,396
14164,FCO,KIV,V3,1440
14165,FCO,LUZ,V3,1317
14166,KIV,FCO,V3,1440
14167,KIV,VCE,V3,1282
14168,LUZ,FCO,V3,1317
14169,VCE,KIV,V3,1282
14170,AGP,BOD,V7,960
14171,AJA,BES,V7,1262
14172,AJA,BOD,V7,833
14173,AJA,CFR,V7,1079
14174,AJA,LIL,V7,1055
14175,AJA,MPL,V7,435
14176,AJA,NTE,V7,1008
14177,AJA,SXB,V7,741
14178,AJA,TLS,V7,635
14179,AOI,CTA,V7,698
14180,BES,AJA,V7,1262
14181,BES,BIA,V7,1263
14182,BIA,BES,V7,1263
14183,BIA,BOD,V7,857
14184,BIA,LIL,V7,1015
14185,BIA,NTE,V7,1011
14186,BIA,SXB,V7,681
14187,BIA,TLS,V7,669
14188,BIO,VCE,V7,1234
14189,BIQ,SXB,V7,903
14190,BOD,AGP,V7,960
14191,BOD,AJA,V7,833
14192,BOD,BIA,V7,857
14193,BOD,CLY,V7,805
14194,BOD,FLR,V7,954
14195,BOD,FSC,V7,876
14196,BOD,MUC,V7,1031
14197,BOD,OLB,V7,940
14198,BOD,PMI,V7,651
14199,BOD,PMO,V7,1364
14200,BOD,SXB,V7,757
14201,BOD,TFS,V7,2335
14202,BOD,VCE,V7,1026
14203,BRI,CTA,V7,433
14204,BRI,PMO,V7,455
14205,BRI,VCE,V7,602
14206,BRI,VRN,V7,670
14207,CFR,AJA,V7,1079
14208,CLY,BOD,V7,805
14209,CLY,NTE,V7,967
14210,CTA,AOI,V7,698
14211,CTA,BRI,V7,433
14212,CTA,FLR,V7,776
14213,CTA,GOA,V7,932
14214,CTA,VCE,V7,921
14215,FLR,BOD,V7,954
14216,FLR,CTA,V7,776
14217,FLR,NTE,V7,1064
14218,FLR,PMO,V7,646
14219,FSC,BOD,V7,876
14220,FSC,NTE,V7,1057
14221,FUE,NTE,V7,2334
14222,GOA,CTA,V7,932
14223,GOA,NAP,V7,593
14224,GOA,OLB,V7,394
14225,GOA,PMO,V7,779
14226,JTR,VCE,V7,1493
14227,LIL,AJA,V7,1055
14228,LIL,BIA,V7,1015
14229,LMP,VCE,V7,1112
14230,MPL,AJA,V7,435
14231,MPL,NTE,V7,589
14232,MPL,SXB,V7,619
14233,MUC,BOD,V7,1031
14234,MUC,NTE,V7,1009
14235,NAP,GOA,V7,593
14236,NAP,NTE,V7,1446
14237,NAP,PMO,V7,318
14238,NTE,AJA,V7,1008
14239,NTE,BIA,V7,1011
14240,NTE,CLY,V7,967
14241,NTE,FLR,V7,1064
14242,NTE,FSC,V7,1057
14243,NTE,FUE,V7,2334
14244,NTE,MPL,V7,589
14245,NTE,MUC,V7,1009
14246,NTE,NAP,V7,1446
14247,NTE,OLB,V7,1127
14248,NTE,PGF,V7,604
14249,NTE,PMI,V7,915
14250,NTE,PMO,V7,1557
14251,NTE,PRG,V7,1208
14252,NTE,SXB,V7,705
14253,NTE,TFS,V7,2490
14254,NTE,VCE,V7,1086
14255,NTE,VLC,V7,857
14256,OLB,BOD,V7,940
14257,OLB,GOA,V7,394
14258,OLB,NTE,V7,1127
14259,OLB,VCE,V7,561
14260,OVD,PMI,V7,854
14261,OVD,VLC,V7,646
14262,PGF,NTE,V7,604
14263,PMI,BOD,V7,651
14264,PMI,NTE,V7,915
14265,PMI,OVD,V7,854
14266,PMO,BOD,V7,1364
14267,PMO,BRI,V7,455
14268,PMO,FLR,V7,646
14269,PMO,GOA,V7,779
14270,PMO,NAP,V7,318
14271,PMO,NTE,V7,1557
14272,PMO,SXB,V7,1233
14273,PMO,TRN,V7,901
14274,PMO,VCE,V7,817
14275,PMO,VRN,V7,823
14276,PNL,VCE,V7,966
14277,PRG,NTE,V7,1208
14278,REG,VCE,V7,870
14279,SXB,AJA,V7,741
14280,SXB,BIA,V7,681
14281,SXB,BIQ,V7,903
14282,SXB,BOD,V7,757
14283,SXB,MPL,V7,619
14284,SXB,NTE,V7,705
14285,SXB,PMO,V7,1233
14286,TFS,BOD,V7,2335
14287,TFS,NTE,V7,2490
14288,TLS,AJA,V7,635
14289,TLS,BIA,V7,669
14290,TRN,PMO,V7,901
14291,VCE,BIO,V7,1234
14292,VCE,BOD,V7,1026
14293,VCE,BRI,V7,602
14294,VCE,CTA,V7,921
14295,VCE,JTR,V7,1493
14296,VCE,LMP,V7,1112
14297,VCE,NTE,V7,1086
14298,VCE,OLB,V7,561
14299,VCE,PMO,V7,817
14300,VCE,PNL,V7,966
14301,VCE,REG,V7,870
14302,VLC,NTE,V7,857
14303,VLC,OVD,V7,646
14304,VRN,BRI,V7,670
14305,VRN,PMO,V7,823
14306,BHD,IOM,V9,100
14307,BLK,IOM,V9,110
14308,CWL,VLY,V9,221
14309,GLO,IOM,V9,293
14310,IOM,BHD,V9,100
14311,IOM,BLK,V9,110
14312,IOM,GLO,V9,293
14313,IOM,NCL,V9,216
14314,NCL,IOM,V9,216
14315,VLY,CWL,V9,221
14316,MAN,MUC,VA,1130
14317,MUC,MAN,VA,1130
14318,FRA,MAD,VN,1422
14319,MAD,FRA,VN,1422
14320,ABZ,LHR,VS,647
14321,EDI,LHR,VS,533
14322,LHR,ABZ,VS,647
14323,LHR,EDI,VS,533
14324,LHR,MAN,VS,242
14325,LHR,VKO,VS,2502
14326,MAN,LHR,VS,242
14327,MAN,MUC,VS,1130
14328,MUC,MAN,VS,1130
14329,VKO,LHR,VS,2502
14330,AAL,BCN,VY,1842
14331,ACE,BCN,VY,1974
14332,ACE,BIO,VY,1859
14333,AGP,AMS,VY,1883
14334,AGP,BCN,VY,765
14335,AGP,BIO,VY,749
14336,AGP,BRU,VY,1735
14337,AGP,CPH,VY,2471
14338,AGP,CWL,VY,1639
14339,AGP,DME,VY,3793
14340,AGP,FCO,VY,1546
14341,AGP,HAJ,VY,2075
14342,AGP,HAM,VY,2191
14343,AGP,LPA,VY,1409
14344,AGP,LYS,VY,1284
14345,AGP,MUC,VY,1854
14346,AGP,NTE,VY,1189
14347,AGP,ORY,VY,1451
14348,AGP,OVD,VY,776
14349,AGP,PMI,VY,709
14350,AGP,SCQ,VY,768
14351,AGP,TFN,VY,1433
14352,AGP,TLS,VY,919
14353,ALC,AMS,VY,1613
14354,ALC,BCN,VY,403
14355,ALC,BIO,VY,592
14356,ALC,BRU,VY,1458
14357,ALC,CPH,VY,2164
14358,ALC,CWL,VY,1474
14359,ALC,DME,VY,3424
14360,ALC,FCO,VY,1156
14361,ALC,IBZ,VY,180
14362,ALC,ORY,VY,1184
14363,ALC,PMI,VY,318
14364,AMS,AGP,VY,1883
14365,AMS,ALC,VY,1613
14366,AMS,BCN,VY,1241
14367,AMS,BIO,VY,1152
14368,AMS,IBZ,VY,1516
14369,AMS,PMI,VY,1426
14370,AMS,SVQ,VY,1852
14371,AMS,VLC,VY,1481
14372,ARN,BCN,VY,2314
14373,ATH,BCN,VY,1904
14374,BCN,AAL,VY,1842
14375,BCN,ACE,VY,1974
14376,BCN,AGP,VY,765
14377,BCN,ALC,VY,403
14378,BCN,AMS,VY,1241
14379,BCN,ARN,VY,2314
14380,BCN,ATH,VY,1904
14381,BCN,BES,VY,944
14382,BCN,BGO,VY,2123
14383,BCN,BIO,VY,466
14384,BCN,BLQ,VY,831
14385,BCN,BOD,VY,453
14386,BCN,BRI,VY,1226
14387,BCN,BRU,VY,1083
14388,BCN,CDG,VY,858
14389,BCN,CPH,VY,1768
14390,BCN,CTA,VY,1193
14391,BCN,CWL,VY,1196
14392,BCN,DBV,VY,1344
14393,BCN,DME,VY,3028
14394,BCN,DRS,VY,1412
14395,BCN,DTM,VY,1212
14396,BCN,DUS,VY,1167
14397,BCN,EAS,VY,391
14398,BCN,EDI,VY,1676
14399,BCN,FCO,VY,846
14400,BCN,FLR,VY,797
14401,BCN,FRA,VY,1093
14402,BCN,FUE,VY,2031
14403,BCN,GOA,VY,650
14404,BCN,GOT,VY,1958
14405,BCN,GRX,VY,680
14406,BCN,HAJ,VY,1367
14407,BCN,HAM,VY,1492
14408,BCN,HEL,VY,2628
14409,BCN,IBZ,VY,276
14410,BCN,IEV,VY,2400
14411,BCN,LCG,VY,887
14412,BCN,LED,VY,2821
14413,BCN,LEI,VY,626
14414,BCN,LEJ,VY,1366
14415,BCN,LGW,VY,1109
14416,BCN,LIL,VY,1033
14417,BCN,LIS,VY,994
14418,BCN,LPA,VY,2174
14419,BCN,LUX,VY,979
14420,BCN,LYS,VY,548
14421,BCN,MAD,VY,482
14422,BCN,MAH,VY,241
14423,BCN,MLA,VY,1234
14424,BCN,MRS,VY,351
14425,BCN,MUC,VY,1094
14426,BCN,MXP,VY,720
14427,BCN,NAP,VY,1023
14428,BCN,NCE,VY,496
14429,BCN,NTE,VY,714
14430,BCN,NUE,VY,1149
14431,BCN,OPO,VY,898
14432,BCN,ORY,VY,826
14433,BCN,OSL,VY,2190
14434,BCN,OTP,VY,1980
14435,BCN,OVD,VY,711
14436,BCN,PMI,VY,201
14437,BCN,PMO,VY,1002
14438,BCN,PRG,VY,1358
14439,BCN,PSA,VY,731
14440,BCN,RNS,VY,810
14441,BCN,SCQ,VY,883
14442,BCN,SDR,VY,539
14443,BCN,STR,VY,994
14444,BCN,SVG,VY,1970
14445,BCN,SVQ,VY,809
14446,BCN,TFN,VY,2194
14447,BCN,TFS,VY,2245
14448,BCN,TLS,VY,265
14449,BCN,TRN,VY,625
14450,BCN,TXL,VY,1510
14451,BCN,VCE,VY,951
14452,BCN,VGO,VY,893
14453,BCN,VIE,VY,1369
14454,BCN,VLL,VY,578
14455,BCN,WAW,VY,1869
14456,BCN,XRY,VY,865
14457,BCN,ZAG,VY,1229
14458,BCN,ZRH,VY,856
14459,BES,BCN,VY,944
14460,BGO,BCN,VY,2123
14461,BIO,ACE,VY,1859
14462,BIO,AGP,VY,749
14463,BIO,ALC,VY,592
14464,BIO,AMS,VY,1152
14465,BIO,BCN,VY,466
14466,BIO,FUE,VY,1919
14467,BIO,IBZ,VY,609
14468,BIO,LCG,VY,442
14469,BIO,LHR,VY,926
14470,BIO,LPA,VY,2042
14471,BIO,MXP,VY,958
14472,BIO,ORY,VY,727
14473,BIO,PMI,VY,628
14474,BIO,SVQ,VY,701
14475,BIO,TFN,VY,2038
14476,BIO,TXL,VY,1579
14477,BLQ,BCN,VY,831
14478,BLQ,ORY,VY,823
14479,BOD,BCN,VY,453
14480,BOD,PMI,VY,651
14481,BRI,BCN,VY,1226
14482,BRI,FLR,VY,543
14483,BRU,AGP,VY,1735
14484,BRU,ALC,VY,1458
14485,BRU,BCN,VY,1083
14486,BRU,FCO,VY,1172
14487,BRU,IBZ,VY,1359
14488,BRU,LIS,VY,1717
14489,BRU,OPO,VY,1473
14490,BRU,PMI,VY,1269
14491,BRU,SCQ,VY,1320
14492,BRU,VCE,VY,835
14493,BRU,VLC,VY,1326
14494,CAG,FLR,VY,537
14495,CDG,BCN,VY,858
14496,CDG,MAD,VY,1064
14497,CDG,OVD,VY,894
14498,CDG,SCQ,VY,1084
14499,CPH,AGP,VY,2471
14500,CPH,ALC,VY,2164
14501,CPH,BCN,VY,1768
14502,CPH,FLR,VY,1317
14503,CTA,BCN,VY,1193
14504,CTA,FCO,VY,539
14505,CTA,FLR,VY,776
14506,CWL,AGP,VY,1639
14507,CWL,ALC,VY,1474
14508,CWL,BCN,VY,1196
14509,DBV,BCN,VY,1344
14510,DME,AGP,VY,3793
14511,DME,ALC,VY,3424
14512,DME,BCN,VY,3028
14513,DME,PMI,VY,3125
14514,DRS,BCN,VY,1412
14515,DTM,BCN,VY,1212
